Rand_Astar_OnePlan2	AgentFullComm	0.2	5	5	2	2	10	0.3	24.7266645225	250	2.712	2.712	0.0	36.964
Rand_Astar_OnePlan2	AgentFullComm	0.3	5	5	2	2	10	0.3	25.3716404227	250	2.788	2.788	0.0	37.608
Rand_Astar_OnePlan2	AgentFullComm	0.4	5	5	2	2	10	0.3	25.7250327596	250	2.704	2.704	0.0	36.804
Rand_Astar_OnePlan2	AgentFullComm	0.5	5	5	2	2	10	0.3	24.9265104157	250	2.624	2.624	0.0	36.56
Rand_Astar_OnePlan2	AgentFullComm	0.6	5	5	2	2	10	0.3	26.6042445569	250	2.864	2.864	0.0	38.104
Rand_Astar_OnePlan2	AgentFullComm	0.7	5	5	2	2	10	0.3	25.4017304812	250	2.632	2.632	0.0	36.988
Rand_Astar_OnePlan2	AgentFullComm	0.8	5	5	2	2	10	0.3	26.5335214687	250	2.724	2.724	0.0	36.584
Rand_Astar_OnePlan2	AgentFullComm	0.9	5	5	2	2	10	0.3	27.2576765961	250	2.788	2.788	0.0	37.492
Rand_Astar_OnePlan2	AgentFullComm	1	5	5	2	2	10	0.3	27.3550067738	250	2.708	2.708	0.0	37.26
Rand_Astar_OnePlan2	AgentFullComm	1.1	5	5	2	2	10	0.3	26.817337912	250	2.568	2.568	0.0	36.808
Rand_Astar_OnePlan2	AgentFullComm	1.2	5	5	2	2	10	0.3	28.235980466	250	2.776	2.776	0.0	37.248
Rand_Astar_OnePlan2	AgentFullComm	1.3	5	5	2	2	10	0.3	28.0711915965	250	2.724	2.724	0.0	37.104
Rand_Astar_OnePlan2	AgentFullComm	1.4	5	5	2	2	10	0.3	27.8844333858	250	2.672	2.672	0.0	36.688
Rand_Astar_OnePlan2	AgentFullComm	1.5	5	5	2	2	10	0.3	27.3987298133	250	2.58	2.58	0.0	36.136
Rand_Astar_OnePlan2	AgentFullComm	1.6	5	5	2	2	10	0.3	28.082980201	250	2.636	2.636	0.0	36.728
Rand_Astar_OnePlan2	AgentFullComm	1.7	5	5	2	2	10	0.3	28.9939393573	250	2.752	2.752	0.0	37.352
Rand_Astar_OnePlan2	AgentFullComm	1.8	5	5	2	2	10	0.3	29.7084770837	250	2.732	2.732	0.0	36.672
Rand_Astar_OnePlan2	AgentFullComm	1.9	5	5	2	2	10	0.3	29.0673389675	250	2.66	2.66	0.0	36.804
Rand_HTN_BB	AgentSmartBPRII	0	5	5	2	2	10	0.3	24.6413099681	250	2.848	2.464	0.384	36.768
Rand_HTN_BB	AgentSmartBPRII	0.1	5	5	2	2	10	0.3	23.4497460366	250	2.724	1.36	1.364	34.956
Rand_HTN_BB	AgentSmartBPRII	0.2	5	5	2	2	10	0.3	24.0208586443	250	2.8	1.292	1.508	35.164
Rand_HTN_BB	AgentSmartBPRII	0.3	5	5	2	2	10	0.3	23.901358104	250	2.792	1.172	1.62	34.972
Rand_HTN_BB	AgentSmartBPRII	0.4	5	5	2	2	10	0.3	24.1707348716	250	2.868	1.284	1.584	35.144
Rand_HTN_BB	AgentSmartBPRII	0.5	5	5	2	2	10	0.3	25.2659465945	250	2.968	1.284	1.684	36.388
Rand_HTN_BB	AgentSmartBPRII	0.6	5	5	2	2	10	0.3	24.8391644443	250	2.912	1.188	1.724	34.916
Rand_HTN_BB	AgentSmartBPRII	0.7	5	5	2	2	10	0.3	25.0642230314	250	2.92	1.12	1.8	35.78
Rand_HTN_BB	AgentSmartBPRII	0.8	5	5	2	2	10	0.3	25.5795428137	250	2.944	1.188	1.756	35.088
Rand_HTN_BB	AgentSmartBPRII	0.9	5	5	2	2	10	0.3	24.6996755707	250	2.848	1.104	1.744	35.032
Rand_HTN_BB	AgentSmartBPRII	1	5	5	2	2	10	0.3	25.7031157326	250	2.992	1.04	1.952	35.6
Rand_HTN_BB	AgentSmartBPRII	1.1	5	5	2	2	10	0.3	24.6718991128	250	2.828	0.992	1.836	34.708
Rand_HTN_BB	AgentSmartBPRII	1.2	5	5	2	2	10	0.3	24.6756470294	250	2.812	0.904	1.908	34.692
Rand_HTN_BB	AgentSmartBPRII	1.3	5	5	2	2	10	0.3	25.4559237802	250	2.964	0.98	1.984	34.936
Rand_HTN_BB	AgentSmartBPRII	1.4	5	5	2	2	10	0.3	26.0348963885	250	3.1	0.86	2.24	34.98
Rand_HTN_BB	AgentSmartBPRII	1.5	5	5	2	2	10	0.3	24.6214017065	250	2.836	0.876	1.96	34.384
Rand_HTN_BB	AgentSmartBPRII	1.6	5	5	2	2	10	0.3	25.2106628326	250	2.992	0.716	2.276	34.056
Rand_HTN_BB	AgentSmartBPRII	1.7	5	5	2	2	10	0.3	25.7873823917	250	3.028	0.76	2.268	34.588
Rand_HTN_BB	AgentSmartBPRII	1.8	5	5	2	2	10	0.3	26.3172028122	250	3.1	0.772	2.328	34.816
Rand_HTN_BB	AgentSmartBPRII	1.9	5	5	2	2	10	0.3	26.3201350572	250	3.116	0.788	2.328	34.908
